Seq,DOY,DATE,HOUR,AMF_FC_OLD,FCH4_nmol_OLD,AMF_FCH4_OLD,AMF_FC,FCH4_nmol,AMF_FCH4
16763,333.458,11/29/2016,11,,,,,,
16764,333.5,11/29/2016,12,,,,,,
16765,333.542,11/29/2016,13,,,,,,
16766,333.583,11/29/2016,14,,,,,,
16767,333.625,11/29/2016,15,,,,,,
16768,333.667,11/29/2016,16,,,,,,
16769,333.708,11/29/2016,17,,,,,,
16770,333.75,11/29/2016,18,,,,,,
16771,333.792,11/29/2016,19,,,,,,
16772,333.833,11/29/2016,20,,,,,,
16773,333.875,11/29/2016,21,,,,,,
16774,333.917,11/29/2016,22,,,,,,
16775,333.958,11/29/2016,23,,,,,,
16776,334,11/29/2016,24,,,,,,
16777,334.042,11/30/2016,1,,,,,,
16778,334.083,11/30/2016,2,,,,,,
16779,334.125,11/30/2016,3,,,,,,
16780,334.167,11/30/2016,4,,,,,,
16781,334.208,11/30/2016,5,,,,,,
16782,334.25,11/30/2016,6,,,,,,
16783,334.292,11/30/2016,7,,,,,,
16784,334.333,11/30/2016,8,,,,,,
16785,334.375,11/30/2016,9,,,,,,
16786,334.417,11/30/2016,10,,,,,,
16787,334.458,11/30/2016,11,,,,,,
16788,334.5,11/30/2016,12,,,,,,
16789,334.542,11/30/2016,13,,,,,,
16790,334.583,11/30/2016,14,,,,,,
16791,334.625,11/30/2016,15,,,,,,
16792,334.667,11/30/2016,16,,,,,,
16793,334.708,11/30/2016,17,,,,,,
16794,334.75,11/30/2016,18,,,,,,
16795,334.792,11/30/2016,19,,,,,,
16796,334.833,11/30/2016,20,,,,,,
16797,334.875,11/30/2016,21,,,,,,
16798,334.917,11/30/2016,22,,,,,,
16799,334.958,11/30/2016,23,,,,,,
16800,335,11/30/2016,24,,,,,,
16801,335.042,12/1/2016,1,,,,,,
16802,335.083,12/1/2016,2,,,,,,
16803,335.125,12/1/2016,3,,,,,,
16804,335.167,12/1/2016,4,,,,,,
16805,335.208,12/1/2016,5,,,,,,
16806,335.25,12/1/2016,6,,,,,,
16807,335.292,12/1/2016,7,,,,,,
16808,335.333,12/1/2016,8,,,,,,
16809,335.375,12/1/2016,9,,,,,,
16810,335.417,12/1/2016,10,,,,,,
16811,335.458,12/1/2016,11,,,,,,
16812,335.5,12/1/2016,12,,,,,,
16813,335.542,12/1/2016,13,,,,,,
16814,335.583,12/1/2016,14,,,,,,
16815,335.625,12/1/2016,15,,,,,,
16816,335.667,12/1/2016,16,,,,,,
16817,335.708,12/1/2016,17,,,,,,
16818,335.75,12/1/2016,18,,,,,,
16819,335.792,12/1/2016,19,,,,,,
16820,335.833,12/1/2016,20,,,,,,
16821,335.875,12/1/2016,21,,,,,,
16822,335.917,12/1/2016,22,,,,,,
16823,335.958,12/1/2016,23,,,,,,
16824,336,12/1/2016,24,,,,,,
16825,336.042,12/2/2016,1,,,,,,
16826,336.083,12/2/2016,2,,,,,,
16827,336.125,12/2/2016,3,,,,,,
16828,336.167,12/2/2016,4,,,,,,
16829,336.208,12/2/2016,5,,,,,,
16830,336.25,12/2/2016,6,,,,,,
16831,336.292,12/2/2016,7,,,,,,
16832,336.333,12/2/2016,8,,,,,,
16833,336.375,12/2/2016,9,,,,,,
16834,336.417,12/2/2016,10,,,,,,
16835,336.458,12/2/2016,11,,,,,,
16836,336.5,12/2/2016,12,,,,,,
16837,336.542,12/2/2016,13,,,,,,
16838,336.583,12/2/2016,14,,,,,,
16839,336.625,12/2/2016,15,,,,,,
16840,336.667,12/2/2016,16,,,,,,
16841,336.708,12/2/2016,17,,,,,,
16842,336.75,12/2/2016,18,,,,,,
16843,336.792,12/2/2016,19,,,,,,
16844,336.833,12/2/2016,20,,,,,,
16845,336.875,12/2/2016,21,,,,,,
16846,336.917,12/2/2016,22,,,,,,
16847,336.958,12/2/2016,23,,,,,,
16848,337,12/2/2016,24,,,,,,
16849,337.042,12/3/2016,1,,,,,,
16850,337.083,12/3/2016,2,,,,,,
16851,337.125,12/3/2016,3,,,,,,
16852,337.167,12/3/2016,4,,,,,,
16853,337.208,12/3/2016,5,,,,,,
16854,337.25,12/3/2016,6,,,,,,
16855,337.292,12/3/2016,7,,,,,,
16856,337.333,12/3/2016,8,,,,,,
16857,337.375,12/3/2016,9,,,,,,
16858,337.417,12/3/2016,10,,,,,,
16859,337.458,12/3/2016,11,,,,,,
16860,337.5,12/3/2016,12,,,,,,
16861,337.542,12/3/2016,13,,,,,,
16862,337.583,12/3/2016,14,,,,,,
16863,337.625,12/3/2016,15,,,,,,
16864,337.667,12/3/2016,16,,,,,,
16865,337.708,12/3/2016,17,,,,,,
16866,337.75,12/3/2016,18,,,,,,
16867,337.792,12/3/2016,19,,,,,,
16868,337.833,12/3/2016,20,,,,,,
16869,337.875,12/3/2016,21,,,,,,
16870,337.917,12/3/2016,22,,,,,,
16871,337.958,12/3/2016,23,,,,,,
16872,338,12/3/2016,24,,,,,,
16873,338.042,12/4/2016,1,,,,,,
16874,338.083,12/4/2016,2,,,,,,
16875,338.125,12/4/2016,3,,,,,,
16876,338.167,12/4/2016,4,,,,,,
16877,338.208,12/4/2016,5,,,,,,
16878,338.25,12/4/2016,6,,,,,,
16879,338.292,12/4/2016,7,,,,,,
16880,338.333,12/4/2016,8,,,,,,
16881,338.375,12/4/2016,9,,,,,,
16882,338.417,12/4/2016,10,,,,,,
16883,338.458,12/4/2016,11,,,,,,
16884,338.5,12/4/2016,12,,,,,,
16885,338.542,12/4/2016,13,,,,,,
16886,338.583,12/4/2016,14,,,,,,
16887,338.625,12/4/2016,15,,,,,,
16888,338.667,12/4/2016,16,,,,,,
16889,338.708,12/4/2016,17,,,,,,
16890,338.75,12/4/2016,18,,,,,,
16891,338.792,12/4/2016,19,,,,,,
16892,338.833,12/4/2016,20,,,,,,
16893,338.875,12/4/2016,21,,,,,,
16894,338.917,12/4/2016,22,,,,,,
16895,338.958,12/4/2016,23,,,,,,
16896,339,12/4/2016,24,,,,,,
16897,339.042,12/5/2016,1,,,,,,
16898,339.083,12/5/2016,2,,,,,,
16899,339.125,12/5/2016,3,,,,,,
16900,339.167,12/5/2016,4,,,,,,
16901,339.208,12/5/2016,5,,,,,,
16902,339.25,12/5/2016,6,,,,,,
16903,339.292,12/5/2016,7,,,,,,
16904,339.333,12/5/2016,8,,,,,,
16905,339.375,12/5/2016,9,,,,,,
16906,339.417,12/5/2016,10,,,,,,
16907,339.458,12/5/2016,11,,,,,,
16908,339.5,12/5/2016,12,,,,,,
16909,339.542,12/5/2016,13,,,,,,
16910,339.583,12/5/2016,14,,,,,,
16911,339.625,12/5/2016,15,,,,,,
16912,339.667,12/5/2016,16,,,,,,
16913,339.708,12/5/2016,17,,,,,,
16914,339.75,12/5/2016,18,,,,,,
16915,339.792,12/5/2016,19,,,,,,
16916,339.833,12/5/2016,20,,,,,,
16917,339.875,12/5/2016,21,,,,,,
16918,339.917,12/5/2016,22,,,,,,
16919,339.958,12/5/2016,23,,,,,,
16920,340,12/5/2016,24,,,,,,
16921,340.042,12/6/2016,1,,,,,,
16922,340.083,12/6/2016,2,,,,,,
16923,340.125,12/6/2016,3,,,,,,
16924,340.167,12/6/2016,4,,,,,,
16925,340.208,12/6/2016,5,,,,,,
16926,340.25,12/6/2016,6,,,,,,
16927,340.292,12/6/2016,7,,,,,,
16928,340.333,12/6/2016,8,,,,,,
16929,340.375,12/6/2016,9,,,,,,
16930,340.417,12/6/2016,10,,,,,,
16931,340.458,12/6/2016,11,,,,,,
16932,340.5,12/6/2016,12,,,,,,
16933,340.542,12/6/2016,13,,,,,,
16934,340.583,12/6/2016,14,,,,,,
16935,340.625,12/6/2016,15,,,,,,
16936,340.667,12/6/2016,16,,,,,,
16937,340.708,12/6/2016,17,,,,,,
16938,340.75,12/6/2016,18,,,,,,
16939,340.792,12/6/2016,19,,,,,,
16940,340.833,12/6/2016,20,,,,,,
16941,340.875,12/6/2016,21,,,,,,
16942,340.917,12/6/2016,22,,,,,,
16943,340.958,12/6/2016,23,,,,,,
16944,341,12/6/2016,24,,,,,,
16945,341.042,12/7/2016,1,,,,,,
16946,341.083,12/7/2016,2,,,,,,
16947,341.125,12/7/2016,3,,,,,,
16948,341.167,12/7/2016,4,,,,,,
16949,341.208,12/7/2016,5,,,,,,
16950,341.25,12/7/2016,6,,,,,,
16951,341.292,12/7/2016,7,,,,,,
16952,341.333,12/7/2016,8,,,,,,
16953,341.375,12/7/2016,9,,,,,,
16954,341.417,12/7/2016,10,,,,,,
16955,341.458,12/7/2016,11,,,,,,
16956,341.5,12/7/2016,12,,,,,,
16957,341.542,12/7/2016,13,,,,,,
16958,341.583,12/7/2016,14,,,,,,
16959,341.625,12/7/2016,15,,,,,,
16960,341.667,12/7/2016,16,,,,,,
16961,341.708,12/7/2016,17,,,,,,
16962,341.75,12/7/2016,18,,,,,,
16963,341.792,12/7/2016,19,,,,,,
16964,341.833,12/7/2016,20,,,,,,
16965,341.875,12/7/2016,21,,,,,,
16966,341.917,12/7/2016,22,,,,,,
16967,341.958,12/7/2016,23,,,,,,
16968,342,12/7/2016,24,,,,,,
16969,342.042,12/8/2016,1,,,,,,
16970,342.083,12/8/2016,2,,,,,,
16971,342.125,12/8/2016,3,,,,,,
16972,342.167,12/8/2016,4,,,,,,
16973,342.208,12/8/2016,5,,,,,,
16974,342.25,12/8/2016,6,,,,,,
16975,342.292,12/8/2016,7,,,,,,
16976,342.333,12/8/2016,8,,,,,,
16977,342.375,12/8/2016,9,,,,,,
16978,342.417,12/8/2016,10,,,,,,
16979,342.458,12/8/2016,11,,,,,,
16980,342.5,12/8/2016,12,,,,,,
16981,342.542,12/8/2016,13,,,,,,
16982,342.583,12/8/2016,14,,,,,,
16983,342.625,12/8/2016,15,,,,,,
16984,342.667,12/8/2016,16,,,,,,
16985,342.708,12/8/2016,17,,,,,,
16986,342.75,12/8/2016,18,,,,,,
16987,342.792,12/8/2016,19,,,,,,
16988,342.833,12/8/2016,20,,,,,,
16989,342.875,12/8/2016,21,,,,,,
16990,342.917,12/8/2016,22,,,,,,
16991,342.958,12/8/2016,23,,,,,,
16992,343,12/8/2016,24,,,,,,
16993,343.042,12/9/2016,1,,,,,,
16994,343.083,12/9/2016,2,,,,,,
16995,343.125,12/9/2016,3,,,,,,
16996,343.167,12/9/2016,4,,,,,,
16997,343.208,12/9/2016,5,,,,,,
16998,343.25,12/9/2016,6,,,,,,
16999,343.292,12/9/2016,7,,,,,,
17000,343.333,12/9/2016,8,,,,,,
17001,343.375,12/9/2016,9,,,,,,
17002,343.417,12/9/2016,10,,,,,,
17003,343.458,12/9/2016,11,,,,,,
17004,343.5,12/9/2016,12,,,,,,
17005,343.542,12/9/2016,13,,,,,,
17006,343.583,12/9/2016,14,,,,,,
17007,343.625,12/9/2016,15,,,,,,
17008,343.667,12/9/2016,16,,,,,,
17009,343.708,12/9/2016,17,,,,,,
17010,343.75,12/9/2016,18,,,,,,
17011,343.792,12/9/2016,19,,,,,,
17012,343.833,12/9/2016,20,,,,,,
17013,343.875,12/9/2016,21,,,,,,
17014,343.917,12/9/2016,22,,,,,,
17015,343.958,12/9/2016,23,,,,,,
17016,344,12/9/2016,24,,,,,,
17017,344.042,12/10/2016,1,,,,,,
17018,344.083,12/10/2016,2,,,,,,
17019,344.125,12/10/2016,3,,,,,,
17020,344.167,12/10/2016,4,,,,,,
17021,344.208,12/10/2016,5,,,,,,
17022,344.25,12/10/2016,6,,,,,,
17023,344.292,12/10/2016,7,,,,,,
17024,344.333,12/10/2016,8,,,,,,
17025,344.375,12/10/2016,9,,,,,,
17026,344.417,12/10/2016,10,,,,,,
17027,344.458,12/10/2016,11,,,,,,
17028,344.5,12/10/2016,12,,,,,,
17029,344.542,12/10/2016,13,,,,,,
17030,344.583,12/10/2016,14,,,,,,
17031,344.625,12/10/2016,15,,,,,,
17032,344.667,12/10/2016,16,,,,,,
17033,344.708,12/10/2016,17,,,,,,
17034,344.75,12/10/2016,18,,,,,,
17035,344.792,12/10/2016,19,,,,,,
17036,344.833,12/10/2016,20,,,,,,
17037,344.875,12/10/2016,21,,,,,,
17038,344.917,12/10/2016,22,,,,,,
17039,344.958,12/10/2016,23,,,,,,
17040,345,12/10/2016,24,,,,,,
17041,345.042,12/11/2016,1,,,,,,
17042,345.083,12/11/2016,2,,,,,,
17043,345.125,12/11/2016,3,,,,,,
17044,345.167,12/11/2016,4,,,,,,
17045,345.208,12/11/2016,5,,,,,,
17046,345.25,12/11/2016,6,,,,,,
17047,345.292,12/11/2016,7,,,,,,
17048,345.333,12/11/2016,8,,,,,,
17049,345.375,12/11/2016,9,,,,,,
17050,345.417,12/11/2016,10,,,,,,
17051,345.458,12/11/2016,11,,,,,,
17052,345.5,12/11/2016,12,,,,,,
17053,345.542,12/11/2016,13,,,,,,
17054,345.583,12/11/2016,14,,,,,,
17055,345.625,12/11/2016,15,,,,,,
17056,345.667,12/11/2016,16,,,,,,
17057,345.708,12/11/2016,17,,,,,,
17058,345.75,12/11/2016,18,,,,,,
17059,345.792,12/11/2016,19,,,,,,
17060,345.833,12/11/2016,20,,,,,,
17061,345.875,12/11/2016,21,,,,,,
17062,345.917,12/11/2016,22,,,,,,
17063,345.958,12/11/2016,23,,,,,,
17064,346,12/11/2016,24,,,,,,
17065,346.042,12/12/2016,1,,,,,,
17066,346.083,12/12/2016,2,,,,,,
17067,346.125,12/12/2016,3,,,,,,
17068,346.167,12/12/2016,4,,,,,,
17069,346.208,12/12/2016,5,,,,,,
17070,346.25,12/12/2016,6,,,,,,
17071,346.292,12/12/2016,7,,,,,,
17072,346.333,12/12/2016,8,,,,,,
17073,346.375,12/12/2016,9,,,,,,
17074,346.417,12/12/2016,10,,,,,,
17075,346.458,12/12/2016,11,,,,,,
17076,346.5,12/12/2016,12,,,,,,
17077,346.542,12/12/2016,13,,,,,,
17078,346.583,12/12/2016,14,,,,,,
17079,346.625,12/12/2016,15,,,,,,
17080,346.667,12/12/2016,16,,,,,,
17081,346.708,12/12/2016,17,,,,,,
17082,346.75,12/12/2016,18,,,,,,
17083,346.792,12/12/2016,19,,,,,,
17084,346.833,12/12/2016,20,,,,,,
17085,346.875,12/12/2016,21,,,,,,
17086,346.917,12/12/2016,22,,,,,,
17087,346.958,12/12/2016,23,,,,,,
17088,347,12/12/2016,24,,,,,,
17089,347.042,12/13/2016,1,,,,,,
17090,347.083,12/13/2016,2,,,,,,
17091,347.125,12/13/2016,3,,,,,,
17092,347.167,12/13/2016,4,,,,,,
17093,347.208,12/13/2016,5,,,,,,
17094,347.25,12/13/2016,6,,,,,,
17095,347.292,12/13/2016,7,,,,,,
17096,347.333,12/13/2016,8,,,,,,
17097,347.375,12/13/2016,9,,,,,,
17098,347.417,12/13/2016,10,,,,,,
17099,347.458,12/13/2016,11,,,,,,
17100,347.5,12/13/2016,12,,,,,,
17101,347.542,12/13/2016,13,,,,,,
17102,347.583,12/13/2016,14,,,,,,
17103,347.625,12/13/2016,15,,,,,,
17104,347.667,12/13/2016,16,,,,,,
17105,347.708,12/13/2016,17,,,,,,
17106,347.75,12/13/2016,18,,,,,,
17107,347.792,12/13/2016,19,,,,,,
17108,347.833,12/13/2016,20,,,,,,
17109,347.875,12/13/2016,21,,,,,,
17110,347.917,12/13/2016,22,,,,,,
17111,347.958,12/13/2016,23,,,,,,
17112,348,12/13/2016,24,,,,,,
17113,348.042,12/14/2016,1,,,,,,
17114,348.083,12/14/2016,2,,,,,,
17115,348.125,12/14/2016,3,,,,,,
17116,348.167,12/14/2016,4,,,,,,
17117,348.208,12/14/2016,5,,,,,,
17118,348.25,12/14/2016,6,,,,,,
17119,348.292,12/14/2016,7,,,,,,
17120,348.333,12/14/2016,8,,,,,,
17121,348.375,12/14/2016,9,,,,,,
17122,348.417,12/14/2016,10,,,,,,
17123,348.458,12/14/2016,11,,,,,,
17124,348.5,12/14/2016,12,,,,,,
17125,348.542,12/14/2016,13,,,,,,
17126,348.583,12/14/2016,14,,,,,,
17127,348.625,12/14/2016,15,,,,,,
17128,348.667,12/14/2016,16,,,,,,
17129,348.708,12/14/2016,17,,,,,,
17130,348.75,12/14/2016,18,,,,,,
17131,348.792,12/14/2016,19,,,,,,
17132,348.833,12/14/2016,20,,,,,,
17133,348.875,12/14/2016,21,,,,,,
17134,348.917,12/14/2016,22,,,,,,
17135,348.958,12/14/2016,23,,,,,,
17136,349,12/14/2016,24,,,,,,
17137,349.042,12/15/2016,1,,,,,,
17138,349.083,12/15/2016,2,,,,,,
17139,349.125,12/15/2016,3,,,,,,
17140,349.167,12/15/2016,4,,,,,,
17141,349.208,12/15/2016,5,,,,,,
17142,349.25,12/15/2016,6,,,,,,
17143,349.292,12/15/2016,7,,,,,,
17144,349.333,12/15/2016,8,,,,,,
17145,349.375,12/15/2016,9,,,,,,
17146,349.417,12/15/2016,10,,,,,,
17147,349.458,12/15/2016,11,,,,,,
17148,349.5,12/15/2016,12,,,,,,
17149,349.542,12/15/2016,13,,,,,,
17150,349.583,12/15/2016,14,,,,,,
17151,349.625,12/15/2016,15,,,,,,
17152,349.667,12/15/2016,16,,,,,,
17153,349.708,12/15/2016,17,,,,,,
17154,349.75,12/15/2016,18,,,,,,
17155,349.792,12/15/2016,19,,,,,,
17156,349.833,12/15/2016,20,,,,,,
17157,349.875,12/15/2016,21,,,,,,
17158,349.917,12/15/2016,22,,,,,,
17159,349.958,12/15/2016,23,,,,,,
17160,350,12/15/2016,24,,,,,,
17161,350.042,12/16/2016,1,,,,,,
17162,350.083,12/16/2016,2,,,,,,
17163,350.125,12/16/2016,3,,,,,,
17164,350.167,12/16/2016,4,,,,,,
17165,350.208,12/16/2016,5,,,,,,
17166,350.25,12/16/2016,6,,,,,,
17167,350.292,12/16/2016,7,,,,,,
17168,350.333,12/16/2016,8,,,,,,
17169,350.375,12/16/2016,9,,,,,,
17170,350.417,12/16/2016,10,,,,,,
17171,350.458,12/16/2016,11,,,,,,
17172,350.5,12/16/2016,12,,,,,,
17173,350.542,12/16/2016,13,,,,,,
17174,350.583,12/16/2016,14,,,,,,
17175,350.625,12/16/2016,15,,,,,,
17176,350.667,12/16/2016,16,,,,,,
17177,350.708,12/16/2016,17,,,,,,
17178,350.75,12/16/2016,18,,,,,,
17179,350.792,12/16/2016,19,,,,,,
17180,350.833,12/16/2016,20,,,,,,
17181,350.875,12/16/2016,21,,,,,,
17182,350.917,12/16/2016,22,,,,,,
17183,350.958,12/16/2016,23,,,,,,
17184,351,12/16/2016,24,,,,,,
17185,351.042,12/17/2016,1,,,,,,
17186,351.083,12/17/2016,2,,,,,,
17187,351.125,12/17/2016,3,,,,,,
17188,351.167,12/17/2016,4,,,,,,
17189,351.208,12/17/2016,5,,,,,,
17190,351.25,12/17/2016,6,,,,,,
17191,351.292,12/17/2016,7,,,,,,
17192,351.333,12/17/2016,8,,,,,,
17193,351.375,12/17/2016,9,,,,,,
17194,351.417,12/17/2016,10,,,,,,
17195,351.458,12/17/2016,11,,,,,,
17196,351.5,12/17/2016,12,,,,,,
17197,351.542,12/17/2016,13,,,,,,
17198,351.583,12/17/2016,14,,,,,,
17199,351.625,12/17/2016,15,,,,,,
17200,351.667,12/17/2016,16,,,,,,
17201,351.708,12/17/2016,17,,,,,,
17202,351.75,12/17/2016,18,,,,,,
17203,351.792,12/17/2016,19,,,,,,
17204,351.833,12/17/2016,20,,,,,,
17205,351.875,12/17/2016,21,,,,,,
17206,351.917,12/17/2016,22,,,,,,
17207,351.958,12/17/2016,23,,,,,,
17208,352,12/17/2016,24,,,,,,
17209,352.042,12/18/2016,1,,,,,,
17210,352.083,12/18/2016,2,,,,,,
17211,352.125,12/18/2016,3,,,,,,
17212,352.167,12/18/2016,4,,,,,,
17213,352.208,12/18/2016,5,,,,,,
17214,352.25,12/18/2016,6,,,,,,
17215,352.292,12/18/2016,7,,,,,,
17216,352.333,12/18/2016,8,,,,,,
17217,352.375,12/18/2016,9,,,,,,
17218,352.417,12/18/2016,10,,,,,,
17219,352.458,12/18/2016,11,,,,,,
17220,352.5,12/18/2016,12,,,,,,
17221,352.542,12/18/2016,13,,,,,,
17222,352.583,12/18/2016,14,,,,,,
17223,352.625,12/18/2016,15,,,,,,
17224,352.667,12/18/2016,16,,,,,,
17225,352.708,12/18/2016,17,,,,,,
17226,352.75,12/18/2016,18,,,,,,
17227,352.792,12/18/2016,19,,,,,,
17228,352.833,12/18/2016,20,,,,,,
17229,352.875,12/18/2016,21,,,,,,
17230,352.917,12/18/2016,22,,,,,,
17231,352.958,12/18/2016,23,,,,,,
17232,353,12/18/2016,24,,,,,,
17233,353.042,12/19/2016,1,,,,,,
17234,353.083,12/19/2016,2,,,,,,
17235,353.125,12/19/2016,3,,,,,,
17236,353.167,12/19/2016,4,,,,,,
17237,353.208,12/19/2016,5,,,,,,
17238,353.25,12/19/2016,6,,,,,,
17239,353.292,12/19/2016,7,,,,,,
17240,353.333,12/19/2016,8,,,,,,
17241,353.375,12/19/2016,9,,,,,,
17242,353.417,12/19/2016,10,,,,,,
17243,353.458,12/19/2016,11,,,,,,
17244,353.5,12/19/2016,12,,,,,,
17245,353.542,12/19/2016,13,,,,,,
17246,353.583,12/19/2016,14,,,,,,
17247,353.625,12/19/2016,15,,,,,,
17248,353.667,12/19/2016,16,,,,,,
17249,353.708,12/19/2016,17,,,,,,
17250,353.75,12/19/2016,18,,,,,,
17251,353.792,12/19/2016,19,,,,,,
17252,353.833,12/19/2016,20,,,,,,
17253,353.875,12/19/2016,21,,,,,,
17254,353.917,12/19/2016,22,,,,,,
17255,353.958,12/19/2016,23,,,,,,
17256,354,12/19/2016,24,,,,,,
17257,354.042,12/20/2016,1,,,,,,
17258,354.083,12/20/2016,2,,,,,,
17259,354.125,12/20/2016,3,,,,,,
17260,354.167,12/20/2016,4,,,,,,
17261,354.208,12/20/2016,5,,,,,,
17262,354.25,12/20/2016,6,,,,,,
17263,354.292,12/20/2016,7,,,,,,
17264,354.333,12/20/2016,8,,,,,,
17265,354.375,12/20/2016,9,,,,,,
17266,354.417,12/20/2016,10,,,,,,
17267,354.458,12/20/2016,11,,,,,,
17268,354.5,12/20/2016,12,,,,,,
17269,354.542,12/20/2016,13,,,,,,
17270,354.583,12/20/2016,14,,,,,,
17271,354.625,12/20/2016,15,,,,,,
17272,354.667,12/20/2016,16,,,,,,
17273,354.708,12/20/2016,17,,,,,,
17274,354.75,12/20/2016,18,,,,,,
17275,354.792,12/20/2016,19,,,,,,
17276,354.833,12/20/2016,20,,,,,,
17277,354.875,12/20/2016,21,,,,,,
17278,354.917,12/20/2016,22,,,,,,
17279,354.958,12/20/2016,23,,,,,,
17280,355,12/20/2016,24,,,,,,
17281,355.042,12/21/2016,1,,,,,,
17282,355.083,12/21/2016,2,,,,,,
17283,355.125,12/21/2016,3,,,,,,
17284,355.167,12/21/2016,4,,,,,,
17285,355.208,12/21/2016,5,,,,,,
17286,355.25,12/21/2016,6,,,,,,
17287,355.292,12/21/2016,7,,,,,,
17288,355.333,12/21/2016,8,,,,,,
17289,355.375,12/21/2016,9,,,,,,
17290,355.417,12/21/2016,10,,,,,,
17291,355.458,12/21/2016,11,,,,,,
17292,355.5,12/21/2016,12,,,,,,
17293,355.542,12/21/2016,13,,,,,,
17294,355.583,12/21/2016,14,,,,,,
17295,355.625,12/21/2016,15,,,,,,
17296,355.667,12/21/2016,16,,,,,,
17297,355.708,12/21/2016,17,,,,,,
17298,355.75,12/21/2016,18,,,,,,
17299,355.792,12/21/2016,19,,,,,,
17300,355.833,12/21/2016,20,,,,,,
17301,355.875,12/21/2016,21,,,,,,
17302,355.917,12/21/2016,22,,,,,,
17303,355.958,12/21/2016,23,,,,,,
17304,356,12/21/2016,24,,,,,,
17305,356.042,12/22/2016,1,,,,,,
17306,356.083,12/22/2016,2,,,,,,
17307,356.125,12/22/2016,3,,,,,,
17308,356.167,12/22/2016,4,,,,,,
17309,356.208,12/22/2016,5,,,,,,
17310,356.25,12/22/2016,6,,,,,,
17311,356.292,12/22/2016,7,,,,,,
17312,356.333,12/22/2016,8,,,,,,
17313,356.375,12/22/2016,9,,,,,,
17314,356.417,12/22/2016,10,,,,,,
17315,356.458,12/22/2016,11,,,,,,
17316,356.5,12/22/2016,12,,,,,,
17317,356.542,12/22/2016,13,,,,,,
17318,356.583,12/22/2016,14,,,,,,
17319,356.625,12/22/2016,15,,,,,,
17320,356.667,12/22/2016,16,,,,,,
17321,356.708,12/22/2016,17,,,,,,
17322,356.75,12/22/2016,18,,,,,,
17323,356.792,12/22/2016,19,,,,,,
17324,356.833,12/22/2016,20,,,,,,
17325,356.875,12/22/2016,21,,,,,,
17326,356.917,12/22/2016,22,,,,,,
17327,356.958,12/22/2016,23,,,,,,
17328,357,12/22/2016,24,,,,,,
17329,357.042,12/23/2016,1,,,,,,
17330,357.083,12/23/2016,2,,,,,,
17331,357.125,12/23/2016,3,,,,,,
17332,357.167,12/23/2016,4,,,,,,
17333,357.208,12/23/2016,5,,,,,,
17334,357.25,12/23/2016,6,,,,,,
17335,357.292,12/23/2016,7,,,,,,
17336,357.333,12/23/2016,8,,,,,,
17337,357.375,12/23/2016,9,,,,,,
17338,357.417,12/23/2016,10,,,,,,
17339,357.458,12/23/2016,11,,,,,,
17340,357.5,12/23/2016,12,,,,,,
17341,357.542,12/23/2016,13,,,,,,
17342,357.583,12/23/2016,14,,,,,,
17343,357.625,12/23/2016,15,,,,,,
17344,357.667,12/23/2016,16,,,,,,
17345,357.708,12/23/2016,17,,,,,,
17346,357.75,12/23/2016,18,,,,,,
17347,357.792,12/23/2016,19,,,,,,
17348,357.833,12/23/2016,20,,,,,,
17349,357.875,12/23/2016,21,,,,,,
17350,357.917,12/23/2016,22,,,,,,
17351,357.958,12/23/2016,23,,,,,,
17352,358,12/23/2016,24,,,,,,
17353,358.042,12/24/2016,1,,,,,,
17354,358.083,12/24/2016,2,,,,,,
17355,358.125,12/24/2016,3,,,,,,
17356,358.167,12/24/2016,4,,,,,,
17357,358.208,12/24/2016,5,,,,,,
17358,358.25,12/24/2016,6,,,,,,
17359,358.292,12/24/2016,7,,,,,,
17360,358.333,12/24/2016,8,,,,,,
17361,358.375,12/24/2016,9,,,,,,
17362,358.417,12/24/2016,10,,,,,,
17363,358.458,12/24/2016,11,,,,,,
17364,358.5,12/24/2016,12,,,,,,
17365,358.542,12/24/2016,13,,,,,,
17366,358.583,12/24/2016,14,,,,,,
17367,358.625,12/24/2016,15,,,,,,
17368,358.667,12/24/2016,16,,,,,,
17369,358.708,12/24/2016,17,,,,,,
17370,358.75,12/24/2016,18,,,,,,
17371,358.792,12/24/2016,19,,,,,,
17372,358.833,12/24/2016,20,,,,,,
17373,358.875,12/24/2016,21,,,,,,
17374,358.917,12/24/2016,22,,,,,,
17375,358.958,12/24/2016,23,,,,,,
17376,359,12/24/2016,24,,,,,,
17377,359.042,12/25/2016,1,,,,,,
17378,359.083,12/25/2016,2,,,,,,
17379,359.125,12/25/2016,3,,,,,,
17380,359.167,12/25/2016,4,,,,,,
17381,359.208,12/25/2016,5,,,,,,
17382,359.25,12/25/2016,6,,,,,,
17383,359.292,12/25/2016,7,,,,,,
17384,359.333,12/25/2016,8,,,,,,
17385,359.375,12/25/2016,9,,,,,,
17386,359.417,12/25/2016,10,,,,,,
17387,359.458,12/25/2016,11,,,,,,
17388,359.5,12/25/2016,12,,,,,,
17389,359.542,12/25/2016,13,,,,,,
17390,359.583,12/25/2016,14,,,,,,
17391,359.625,12/25/2016,15,,,,,,
17392,359.667,12/25/2016,16,,,,,,
17393,359.708,12/25/2016,17,,,,,,
17394,359.75,12/25/2016,18,,,,,,
17395,359.792,12/25/2016,19,,,,,,
17396,359.833,12/25/2016,20,,,,,,
17397,359.875,12/25/2016,21,,,,,,
